iteration,Assumed probability,score
970,1,0.9796650717703349
971,0.25,0.9844497607655502
971,0.5,0.9838516746411483
971,0.75,0.9796650717703349
971,1,0.979066985645933
972,0.25,0.9766746411483254
972,0.5,0.9754784688995215
972,0.75,0.9766746411483254
972,1,0.9760765550239234
973,0.25,0.9826555023923444
973,0.5,0.979066985645933
973,0.75,0.9784688995215312
973,1,0.9766746411483254
974,0.25,0.9802631578947368
974,0.5,0.9760765550239234
974,0.75,0.9754784688995215
974,1,0.9748803827751196
975,0.25,0.9802631578947368
975,0.5,0.9784688995215312
975,0.75,0.9760765550239234
975,1,0.9742822966507177
976,0.25,0.9808612440191388
976,0.5,0.979066985645933
976,0.75,0.9784688995215312
976,1,0.9766746411483254
977,0.25,0.9784688995215312
977,0.5,0.9754784688995215
977,0.75,0.9742822966507177
977,1,0.9742822966507177
978,0.25,0.9850478468899522
978,0.5,0.9808612440191388
978,0.75,0.9802631578947368
978,1,0.9808612440191388
979,0.25,0.9808612440191388
979,0.5,0.9784688995215312
979,0.75,0.9754784688995215
979,1,0.9742822966507177
980,0.25,0.9808612440191388
980,0.5,0.9796650717703349
980,0.75,0.9784688995215312
980,1,0.9772727272727273
981,0.25,0.9796650717703349
981,0.5,0.9772727272727273
981,0.75,0.9766746411483254
981,1,0.9754784688995215
982,0.25,0.9820574162679426
982,0.5,0.9796650717703349
982,0.75,0.9802631578947368
982,1,0.979066985645933
983,0.25,0.979066985645933
983,0.5,0.9784688995215312
983,0.75,0.979066985645933
983,1,0.9760765550239234
984,0.25,0.9808612440191388
984,0.5,0.9784688995215312
984,0.75,0.9796650717703349
984,1,0.9760765550239234
985,0.25,0.9844497607655502
985,0.5,0.9838516746411483
985,0.75,0.9826555023923444
985,1,0.9832535885167464
986,0.25,0.9814593301435407
986,0.5,0.9814593301435407
986,0.75,0.9796650717703349
986,1,0.9766746411483254
987,0.25,0.9802631578947368
987,0.5,0.9784688995215312
987,0.75,0.9778708133971292
987,1,0.979066985645933
988,0.25,0.9820574162679426
988,0.5,0.9784688995215312
988,0.75,0.9754784688995215
988,1,0.9760765550239234
989,0.25,0.9808612440191388
989,0.5,0.9796650717703349
989,0.75,0.9796650717703349
989,1,0.9784688995215312
990,0.25,0.9820574162679426
990,0.5,0.9796650717703349
990,0.75,0.9778708133971292
990,1,0.9760765550239234
991,0.25,0.9832535885167464
991,0.5,0.9784688995215312
991,0.75,0.9784688995215312
991,1,0.9754784688995215
992,0.25,0.9772727272727273
992,0.5,0.9748803827751196
992,0.75,0.9742822966507177
992,1,0.9772727272727273
993,0.25,0.9838516746411483
993,0.5,0.9826555023923444
993,0.75,0.9838516746411483
993,1,0.9838516746411483
994,0.25,0.9766746411483254
994,0.5,0.9748803827751196
994,0.75,0.9748803827751196
994,1,0.9760765550239234
995,0.25,0.9826555023923444
995,0.5,0.9796650717703349
995,0.75,0.9772727272727273
995,1,0.9766746411483254
996,0.25,0.9802631578947368
996,0.5,0.979066985645933
996,0.75,0.9766746411483254
996,1,0.9742822966507177
997,0.25,0.9826555023923444
997,0.5,0.9808612440191388
997,0.75,0.979066985645933
997,1,0.9772727272727273
998,0.25,0.9772727272727273
998,0.5,0.9766746411483254
998,0.75,0.9754784688995215
998,1,0.9760765550239234
999,0.25,0.986244019138756
999,0.5,0.9838516746411483
999,0.75,0.9832535885167464
999,1,0.9802631578947368
1000,0.25,0.9826555023923444
1000,0.5,0.979066985645933
1000,0.75,0.9778708133971292
1000,1,0.9778708133971292
